"Nombre del conjunto de anuncios","Nombre del anuncio","Nombre de la campaña",Día,Región,Alcance,Impresiones,Frecuencia,Divisa,"Importe gastado (CLP)","Configuración de atribución","Clics en el enlace","CTR (todos)","CPC (todos)","CPM (costo por mil impresiones)","Artículos agregados al carrito","Costo por artículo agregado al carrito","Reproducciones de video de 3 segundos","Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 95%","Reproducciones de video hasta el 100%","Inicio del informe","Fin del informe"
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-21,"Tarapacá Region",27,32,1.18518519,CLP,35,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1093.75,,,11,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-21,"Valparaíso Region",140,149,1.06428571,CLP,186,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,5.36912752,23.25,1248.32214765,,,52,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-21,"Araucanía Region",21,23,1.0952381,CLP,28,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,8.69565217,14,1217.39130435,,,11,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Antofagasta Region",74,76,1.02702703,CLP,71,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,6.57894737,14.2,934.21052632,,,27,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Araucanía Region",171,184,1.07602339,CLP,147,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,4.34782609,18.375,798.91304348,,,58,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Arica y Parinacota Region",15,15,1,CLP,13,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,13.33333333,6.5,866.66666667,,,7,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Atacama Region",15,16,1.06666667,CLP,11,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,687.5,,,7,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Aysén Region",19,19,1,CLP,19,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Bío Bío Region",179,187,1.04469274,CLP,204,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,6.4171123,17,1090.90909091,,,66,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Coquimbo Region",60,66,1.1,CLP,81,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,4.54545455,27,1227.27272727,,,15,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Los Lagos Region",136,141,1.03676471,CLP,104,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,2.12765957,34.66666667,737.58865248,,,50,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Los Ríos Region",100,102,1.02,CLP,127,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,3.92156863,31.75,1245.09803922,,,32,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Magallanes y la Antártica Chilena Region",36,37,1.02777778,CLP,31,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.7027027,31,837.83783784,,,8,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Maule Region",64,67,1.046875,CLP,55,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,1.49253731,55,820.89552239,,,23,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"O'Higgins Region",73,79,1.08219178,CLP,115,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.79746835,38.33333333,1455.69620253,,,20,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Santiago Metropolitan Region",502,527,1.0498008,CLP,750,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8,3.41555977,41.66666667,1423.14990512,,,192,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Tarapacá Region",26,26,1,CLP,18,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,692.30769231,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Valparaíso Region",151,163,1.0794702,CLP,174,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,6.13496933,17.4,1067.48466258,,,58,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Antofagasta Region",14,15,1.07142857,CLP,20,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1333.33333333,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Araucanía Region",52,63,1.21153846,CLP,120,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,4.76190476,40,1904.76190476,,,19,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Atacama Region",2,2,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,500,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Aysén Region",2,2,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,50,2,1000,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Bío Bío Region",57,64,1.12280702,CLP,126,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.125,63,1968.75,,,19,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Coquimbo Region",8,10,1.25,CLP,11,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1100,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Los Lagos Region",42,47,1.11904762,CLP,134,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,8.5106383,33.5,2851.06382979,,,21,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Los Ríos Region",39,49,1.25641026,CLP,78,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,6.12244898,26,1591.83673469,,,12,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Magallanes y la Antártica Chilena Region",4,4,1,CLP,6,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1500,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Maule Region",14,17,1.21428571,CLP,44,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2588.23529412,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"O'Higgins Region",11,13,1.18181818,CLP,23,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1769.23076923,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Santiago Metropolitan Region",77,85,1.1038961,CLP,218,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,4.70588235,54.5,2564.70588235,,,36,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Tarapacá Region",4,4,1,CLP,8,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2000,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-20,"Valparaíso Region",28,31,1.10714286,CLP,58,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1870.96774194,,,11,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-20,"Araucanía Region",72,74,1.02777778,CLP,76,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,4.05405405,25.33333333,1027.02702703,,,17,,,,,,2025-01-01,2025-06-03
"publico pucon","Video parejas amor","primera campaña clientes potenciales",2025-05-20,"Araucanía Region",36,40,1.11111111,CLP,66,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,7.5,22,1650,,,15,,,,,,2025-01-01,2025-06-03
"publico pucon","Video parejas amor","primera campaña clientes potenciales",2025-05-20,"Los Ríos Region",1,1,1,CLP,,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Antofagasta Region",55,63,1.14545455,CLP,84,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,3.17460317,42,1333.33333333,,,19,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Araucanía Region",96,100,1.04166667,CLP,141,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1410,,,37,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Arica y Parinacota Region",5,6,1.2,CLP,4,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,666.66666667,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Atacama Region",9,9,1,CLP,8,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,888.88888889,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Aysén Region",5,5,1,CLP,4,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,800,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Bío Bío Region",137,141,1.02919708,CLP,171,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,4.25531915,28.5,1212.76595745,,,49,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Coquimbo Region",21,22,1.04761905,CLP,24,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,4.54545455,24,1090.90909091,,,10,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Los Lagos Region",102,110,1.07843137,CLP,140,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,6.36363636,20,1272.72727273,,,42,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Los Ríos Region",63,67,1.06349206,CLP,85,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.98507463,42.5,1268.65671642,,,17,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Magallanes y la Antártica Chilena Region",13,13,1,CLP,11,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,846.15384615,,,8,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Maule Region",43,45,1.04651163,CLP,64,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,4.44444444,32,1422.22222222,,,19,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"O'Higgins Region",43,45,1.04651163,CLP,50,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,8.88888889,12.5,1111.11111111,,,18,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Santiago Metropolitan Region",303,316,1.04290429,CLP,441,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,2.53164557,55.125,1395.56962025,,,110,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Tarapacá Region",15,15,1,CLP,16,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1066.66666667,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Valparaíso Region",75,76,1.01333333,CLP,95,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,5.26315789,23.75,1250,,,23,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-19,"Antofagasta Region",2,3,1.5,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-19,"Araucanía Region",9,9,1,CLP,10,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1111.11111111,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-19,"Atacama Region",1,1,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-19,"Bío Bío Region",1,1,1,CLP,,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-19,"Coquimbo Region",1,1,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-19,"Los Lagos Region",3,3,1,CLP,4,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1333.33333333,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-19,"Los Ríos Region",5,5,1,CLP,12,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,20,12,2400,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-19,"Maule Region",3,4,1.33333333,CLP,10,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2500,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-19,"Santiago Metropolitan Region",8,8,1,CLP,17,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2125,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-19,"Valparaíso Region",2,2,1,CLP,4,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2000,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Antofagasta Region",12,12,1,CLP,27,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2250,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Araucanía Region",69,80,1.15942029,CLP,116,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,5,29,1450,,,37,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Arica y Parinacota Region",3,3,1,CLP,6,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2000,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Atacama Region",3,3,1,CLP,6,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2000,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Bío Bío Region",43,52,1.20930233,CLP,90,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,1.92307692,90,1730.76923077,,,13,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Coquimbo Region",12,13,1.08333333,CLP,11,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,846.15384615,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Los Lagos Region",43,49,1.13953488,CLP,54,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.04081633,54,1102.04081633,,,18,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Los Ríos Region",30,31,1.03333333,CLP,65,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,3.22580645,65,2096.77419355,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Magallanes y la Antártica Chilena Region",3,3,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Maule Region",16,17,1.0625,CLP,16,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,941.17647059,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"O'Higgins Region",18,19,1.05555556,CLP,126,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,10.52631579,63,6631.57894737,,,9,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Santiago Metropolitan Region",70,76,1.08571429,CLP,144,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,5.26315789,36,1894.73684211,,,30,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Tarapacá Region",3,3,1,CLP,4,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1333.33333333,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas dcto","primera campaña clientes potenciales",2025-05-19,"Valparaíso Region",25,26,1.04,CLP,34,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1307.69230769,,,10,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Araucanía Region",215,234,1.08837209,CLP,354,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,4.27350427,35.4,1512.82051282,,,77,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-19,"Los Ríos Region",2,2,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Antofagasta Region",77,86,1.11688312,CLP,106,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,4.65116279,26.5,1232.55813953,,,30,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Araucanía Region",221,237,1.07239819,CLP,248,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9,5.06329114,20.66666667,1046.41350211,,,84,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Arica y Parinacota Region",10,10,1,CLP,13,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1300,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Atacama Region",13,13,1,CLP,14,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,7.69230769,14,1076.92307692,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Aysén Region",8,8,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,125,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Bío Bío Region",188,204,1.08510638,CLP,244,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,3.43137255,34.85714286,1196.07843137,,,69,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Coquimbo Region",54,56,1.03703704,CLP,59,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.57142857,29.5,1053.57142857,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Los Lagos Region",165,177,1.07272727,CLP,170,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7,8.47457627,11.33333333,960.4519774,,,73,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Los Ríos Region",125,135,1.08,CLP,145,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,4.44444444,24.16666667,1074.07407407,,,49,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Magallanes y la Antártica Chilena Region",27,28,1.03703704,CLP,26,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,10.71428571,8.66666667,928.57142857,,,12,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Maule Region",95,101,1.06315789,CLP,135,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,6.93069307,19.28571429,1336.63366337,,,43,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"O'Higgins Region",76,82,1.07894737,CLP,95,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,4.87804878,23.75,1158.53658537,,,34,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Santiago Metropolitan Region",491,512,1.04276986,CLP,688,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",18,6.640625,20.23529412,1343.75,,,177,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Tarapacá Region",15,16,1.06666667,CLP,13,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,812.5,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Valparaíso Region",116,119,1.02586207,CLP,144,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,5.04201681,24,1210.08403361,,,45,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Antofagasta Region",8,9,1.125,CLP,10,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1111.11111111,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Araucanía Region",55,59,1.07272727,CLP,145,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,10.16949153,24.16666667,2457.62711864,,,23,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Arica y Parinacota Region",1,2,2,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Atacama Region",3,3,1,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Bío Bío Region",31,31,1,CLP,54,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.22580645,54,1741.93548387,,,17,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Coquimbo Region",4,5,1.25,CLP,13,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2600,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Los Lagos Region",22,23,1.04545455,CLP,35,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,8.69565217,17.5,1521.73913043,,,9,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Los Ríos Region",32,35,1.09375,CLP,90,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.85714286,90,2571.42857143,,,18,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Magallanes y la Antártica Chilena Region",3,3,1,CLP,11,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,3666.66666667,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Maule Region",14,14,1,CLP,33,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,7.14285714,33,2357.14285714,,,8,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"O'Higgins Region",14,15,1.07142857,CLP,35,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,6.66666667,35,2333.33333333,,,8,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Santiago Metropolitan Region",40,43,1.075,CLP,126,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,9.30232558,31.5,2930.23255814,,,15,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Tarapacá Region",4,4,1,CLP,9,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2250,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video parejas amor","primera campaña clientes potenciales",2025-05-18,"Valparaíso Region",18,18,1,CLP,29,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1611.11111111,,,6,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Araucanía Region",71,78,1.09859155,CLP,111,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,5.12820513,27.75,1423.07692308,,,21,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-18,"Los Ríos Region",1,1,1,CLP,,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,,,,1,,,,,,2025-01-01,2025-06-03
